,forecast_date,target,horizon,q0.025,q0.25,q0.5,q0.75,q0.975,actual_forecast_date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ret1,ret2,ret3,ret4,ret5,lag_ret1,lag_ret2,lag_ret3,lag_ret4,lag_ret5,score
4,2023-01-21,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.573728977838229,6.259934085874841,2023-01-28 00:00:00+01:00,,,,,,,,,,,,,,,,,,
0,2023-01-21,DAX,1 day,-3.3212652715215762,-0.5496401384299521,0.057215117886944,0.715600117012638,2.719772003602724,2023-01-22 00:00:00+01:00,,,,,,,,,,,,,,,,,,
1,2023-01-21,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-01-23 00:00:00+01:00,15077.400390625,15145.900390625,15022.830078125,15102.9501953125,39903900.0,0.0,0.0,0.46050951599667656,1.2163355176806334,-0.5207227237708167,-0.5554326609207294,-0.20564119950527981,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,1.666800858107273
2,2023-01-21,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-01-26 00:00:00+01:00,15146.2900390625,15151.5400390625,15068.7197265625,15132.849609375,62001200.0,0.0,0.0,0.33897650584933103,0.2629480139644258,0.19777498198543242,0.658284497982109,1.4141104996660658,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,1.7576665435243293
3,2023-01-21,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-01-27 00:00:00+01:00,15115.75,15186.490234375,15077.6201171875,15150.0302734375,55135800.0,0.0,0.0,0.11346784699686197,0.452444352846193,0.37641586096128776,0.3112428289822944,0.7717523449789709,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,1.8940854434909613
4,2023-01-21,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.5530097315396674,6.259934085874841,2023-01-28 00:00:00+01:00,,,,,,,,,,,,,,,,,,
0,2023-01-21,DAX,1 day,-3.3212652715215762,-0.5528467048651731,0.05543222958364069,0.7175342639578197,2.719772003602724,2023-01-22 00:00:00+01:00,,,,,,,,,,,,,,,,,,
1,2023-01-21,DAX,2 day,-4.087894963565497,-0.8411690830140373,0.077741433828038,0.9760606891150214,3.5704923267932855,2023-01-23 00:00:00+01:00,15077.400390625,15145.900390625,15022.830078125,15102.9501953125,39903900.0,0.0,0.0,0.46050951599667656,1.2163355176806334,-0.5207227237708167,-0.5554326609207294,-0.20564119950527981,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,1.674302332751107
2,2023-01-21,DAX,5 day,-5.259160853138978,-0.926504351003743,0.1355654634089376,1.194919287270979,4.628696965151875,2023-01-26 00:00:00+01:00,15146.2900390625,15151.5400390625,15068.7197265625,15132.849609375,62001200.0,0.0,0.0,0.33897650584933103,0.2629480139644258,0.19777498198543242,0.658284497982109,1.4141104996660658,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,1.7585157524922972
3,2023-01-21,DAX,6 day,-6.282628800683585,-1.0556477283270471,0.17866593171165235,1.4269866936728715,5.367396415217598,2023-01-27 00:00:00+01:00,15115.75,15186.490234375,15077.6201171875,15150.0302734375,55135800.0,0.0,0.0,0.11346784699686197,0.452444352846193,0.37641586096128776,0.3112428289822944,0.7717523449789709,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,1.8890165565098092
4,2023-01-21,DAX,7 day,-6.735741964137194,-1.0947540177613124,0.3006949985365104,1.5182407631244121,6.259934085874841,2023-01-28 00:00:00+01:00,,,,,,,,,,,,,,,,,,
0,2023-01-22,DAX,1 day,-3.3212652715215762,-0.551382771440112,0.06096872514413931,0.7208725693882645,2.719772003602724,2023-01-23 00:00:00+01:00,15077.400390625,15145.900390625,15022.830078125,15102.9501953125,39903900.0,0.0,0.0,0.46050951599667656,1.2163355176806334,-0.5207227237708167,-0.5554326609207294,-0.20564119950527981,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,1.3377203250229406
1,2023-01-22,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.0723551404992584,0.9874199247088988,3.5704923267932855,2023-01-24 00:00:00+01:00,15140.5,15147.4501953125,15022.5498046875,15093.1103515625,48335400.0,0.0,0.0,-0.06517303197899338,0.3953364840176832,1.15116248570164,-0.5858957557498101,-0.6206056928997228,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,1.4257823399219745
2,2023-01-22,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.16179836530589853,1.2242848193747768,4.628696965151875,2023-01-27 00:00:00+01:00,15115.75,15186.490234375,15077.6201171875,15150.0302734375,55135800.0,0.0,0.0,0.11346784699686197,0.452444352846193,0.37641586096128776,0.3112428289822944,0.7717523449789709,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,1.613693069001622
3,2023-01-22,DAX,6 day,-6.282628800683585,-1.044070446622447,0.1860695241679977,1.4408152518611494,5.367396415217598,2023-01-28 00:00:00+01:00,,,,,,,,,,,,,,,,,,
4,2023-01-22,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.573728977838229,6.259934085874841,2023-01-29 00:00:00+01:00,,,,,,,,,,,,,,,,,,
0,2023-01-22,DAX,1 day,-3.3212652715215762,-0.5496401384299521,0.057215117886944,0.715600117012638,2.719772003602724,2023-01-23 00:00:00+01:00,15077.400390625,15145.900390625,15022.830078125,15102.9501953125,39903900.0,0.0,0.0,0.46050951599667656,1.2163355176806334,-0.5207227237708167,-0.5554326609207294,-0.20564119950527981,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,1.3379663895872427
1,2023-01-22,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-01-24 00:00:00+01:00,15140.5,15147.4501953125,15022.5498046875,15093.1103515625,48335400.0,0.0,0.0,-0.06517303197899338,0.3953364840176832,1.15116248570164,-0.5858957557498101,-0.6206056928997228,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,1.426947241745666
2,2023-01-22,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-01-27 00:00:00+01:00,15115.75,15186.490234375,15077.6201171875,15150.0302734375,55135800.0,0.0,0.0,0.11346784699686197,0.452444352846193,0.37641586096128776,0.3112428289822944,0.7717523449789709,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,1.5838133744372833
3,2023-01-22,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-01-28 00:00:00+01:00,,,,,,,,,,,,,,,,,,
4,2023-01-22,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.5530097315396674,6.259934085874841,2023-01-29 00:00:00+01:00,,,,,,,,,,,,,,,,,,
0,2023-01-22,DAX,1 day,-3.3212652715215762,-0.5528467048651731,0.05543222958364069,0.7175342639578197,2.719772003602724,2023-01-23 00:00:00+01:00,15077.400390625,15145.900390625,15022.830078125,15102.9501953125,39903900.0,0.0,0.0,0.46050951599667656,1.2163355176806334,-0.5207227237708167,-0.5554326609207294,-0.20564119950527981,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,1.3423196345807473
1,2023-01-22,DAX,2 day,-4.087894963565497,-0.8411690830140373,0.077741433828038,0.9760606891150214,3.5704923267932855,2023-01-24 00:00:00+01:00,15140.5,15147.4501953125,15022.5498046875,15093.1103515625,48335400.0,0.0,0.0,-0.06517303197899338,0.3953364840176832,1.15116248570164,-0.5858957557498101,-0.6206056928997228,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,1.4344487163895
2,2023-01-22,DAX,5 day,-5.259160853138978,-0.926504351003743,0.1355654634089376,1.194919287270979,4.628696965151875,2023-01-27 00:00:00+01:00,15115.75,15186.490234375,15077.6201171875,15150.0302734375,55135800.0,0.0,0.0,0.11346784699686197,0.452444352846193,0.37641586096128776,0.3112428289822944,0.7717523449789709,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,1.5772023264639794
3,2023-01-22,DAX,6 day,-6.282628800683585,-1.0556477283270471,0.17866593171165235,1.4269866936728715,5.367396415217598,2023-01-28 00:00:00+01:00,,,,,,,,,,,,,,,,,,
4,2023-01-22,DAX,7 day,-6.735741964137194,-1.0947540177613124,0.3006949985365104,1.5182407631244121,6.259934085874841,2023-01-29 00:00:00+01:00,,,,,,,,,,,,,,,,,,
0,2023-01-23,DAX,1 day,-3.3212652715215762,-0.551382771440112,0.06096872514413931,0.7208725693882645,2.719772003602724,2023-01-24 00:00:00+01:00,15140.5,15147.4501953125,15022.5498046875,15093.1103515625,48335400.0,0.0,0.0,-0.06517303197899338,0.3953364840176832,1.15116248570164,-0.5858957557498101,-0.6206056928997228,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,1.064321291293536
1,2023-01-23,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.0723551404992584,0.9874199247088988,3.5704923267932855,2023-01-25 00:00:00+01:00,15095.7197265625,15114.41015625,14969.650390625,15081.6396484375,53589900.0,0.0,0.0,-0.07602849188490524,-0.14120152386389861,0.31930799213277794,1.0751339938167348,-0.6619242476347154,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,1.4366377998278863
2,2023-01-23,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.16179836530589853,1.2242848193747768,4.628696965151875,2023-01-28 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-23,DAX,6 day,-6.282628800683585,-1.044070446622447,0.1860695241679977,1.4408152518611494,5.367396415217598,2023-01-29 00:00:00+01:00,,,,,,,,,,,,,,,,,,
4,2023-01-23,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.573728977838229,6.259934085874841,2023-01-30 00:00:00+01:00,15070.2998046875,15161.0703125,14988.98046875,15126.080078125,54664400.0,0.0,0.0,-0.15821187087912136,-0.0447440238822594,0.29423248196707164,0.2182039900821664,0.15303095810317302,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,2.4668733001462764
0,2023-01-23,DAX,1 day,-3.3212652715215762,-0.5496401384299521,0.057215117886944,0.715600117012638,2.719772003602724,2023-01-24 00:00:00+01:00,15140.5,15147.4501953125,15022.5498046875,15093.1103515625,48335400.0,0.0,0.0,-0.06517303197899338,0.3953364840176832,1.15116248570164,-0.5858957557498101,-0.6206056928997228,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,1.0570601413434475
1,2023-01-23,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-01-25 00:00:00+01:00,15095.7197265625,15114.41015625,14969.650390625,15081.6396484375,53589900.0,0.0,0.0,-0.07602849188490524,-0.14120152386389861,0.31930799213277794,1.0751339938167348,-0.6619242476347154,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,1.4378027016515778
2,2023-01-23,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-01-28 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-23,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-01-29 00:00:00+01:00,,,,,,,,,,,,,,,,,,
4,2023-01-23,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.5530097315396674,6.259934085874841,2023-01-30 00:00:00+01:00,15070.2998046875,15161.0703125,14988.98046875,15126.080078125,54664400.0,0.0,0.0,-0.15821187087912136,-0.0447440238822594,0.29423248196707164,0.2182039900821664,0.15303095810317302,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,2.4565136769969955
0,2023-01-23,DAX,1 day,-3.3212652715215762,-0.5528467048651731,0.05543222958364069,0.7175342639578197,2.719772003602724,2023-01-24 00:00:00+01:00,15140.5,15147.4501953125,15022.5498046875,15093.1103515625,48335400.0,0.0,0.0,-0.06517303197899338,0.3953364840176832,1.15116248570164,-0.5858957557498101,-0.6206056928997228,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,1.0578476097303455
1,2023-01-23,DAX,2 day,-4.087894963565497,-0.8411690830140373,0.077741433828038,0.9760606891150214,3.5704923267932855,2023-01-25 00:00:00+01:00,15095.7197265625,15114.41015625,14969.650390625,15081.6396484375,53589900.0,0.0,0.0,-0.07602849188490524,-0.14120152386389861,0.31930799213277794,1.0751339938167348,-0.6619242476347154,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,1.4453041762954117
2,2023-01-23,DAX,5 day,-5.259160853138978,-0.926504351003743,0.1355654634089376,1.194919287270979,4.628696965151875,2023-01-28 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-23,DAX,6 day,-6.282628800683585,-1.0556477283270471,0.17866593171165235,1.4269866936728715,5.367396415217598,2023-01-29 00:00:00+01:00,,,,,,,,,,,,,,,,,,
4,2023-01-23,DAX,7 day,-6.735741964137194,-1.0947540177613124,0.3006949985365104,1.5182407631244121,6.259934085874841,2023-01-30 00:00:00+01:00,15070.2998046875,15161.0703125,14988.98046875,15126.080078125,54664400.0,0.0,0.0,-0.15821187087912136,-0.0447440238822594,0.29423248196707164,0.2182039900821664,0.15303095810317302,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,2.415188062359096
0,2023-01-24,DAX,1 day,-3.3212652715215762,-0.551382771440112,0.06096872514413931,0.7208725693882645,2.719772003602724,2023-01-25 00:00:00+01:00,15095.7197265625,15114.41015625,14969.650390625,15081.6396484375,53589900.0,0.0,0.0,-0.07602849188490524,-0.14120152386389861,0.31930799213277794,1.0751339938167348,-0.6619242476347154,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,1.0751767511994479
1,2023-01-24,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.0723551404992584,0.9874199247088988,3.5704923267932855,2023-01-26 00:00:00+01:00,15146.2900390625,15151.5400390625,15068.7197265625,15132.849609375,62001200.0,0.0,0.0,0.33897650584933103,0.2629480139644258,0.19777498198543242,0.658284497982109,1.4141104996660658,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,1.5548755327937953
2,2023-01-24,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.16179836530589853,1.2242848193747768,4.628696965151875,2023-01-29 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-24,DAX,6 day,-6.282628800683585,-1.044070446622447,0.1860695241679977,1.4408152518611494,5.367396415217598,2023-01-30 00:00:00+01:00,15070.2998046875,15161.0703125,14988.98046875,15126.080078125,54664400.0,0.0,0.0,-0.15821187087912136,-0.0447440238822594,0.29423248196707164,0.2182039900821664,0.15303095810317302,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,2.169225505083977
4,2023-01-24,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.573728977838229,6.259934085874841,2023-01-31 00:00:00+01:00,15081.169921875,15136.2197265625,14993.58984375,15128.26953125,57047200.0,0.0,0.0,0.014473642019119382,-0.14373822886000198,-0.030270381863140017,0.308706123986191,0.23267763210128578,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,2.2941877872480356
0,2023-01-24,DAX,1 day,-3.3212652715215762,-0.5496401384299521,0.057215117886944,0.715600117012638,2.719772003602724,2023-01-25 00:00:00+01:00,15095.7197265625,15114.41015625,14969.650390625,15081.6396484375,53589900.0,0.0,0.0,-0.07602849188490524,-0.14120152386389861,0.31930799213277794,1.0751339938167348,-0.6619242476347154,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,1.0679156012493594
1,2023-01-24,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-01-26 00:00:00+01:00,15146.2900390625,15151.5400390625,15068.7197265625,15132.849609375,62001200.0,0.0,0.0,0.33897650584933103,0.2629480139644258,0.19777498198543242,0.658284497982109,1.4141104996660658,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,1.5452678479599276
2,2023-01-24,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-01-29 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-24,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-01-30 00:00:00+01:00,15070.2998046875,15161.0703125,14988.98046875,15126.080078125,54664400.0,0.0,0.0,-0.15821187087912136,-0.0447440238822594,0.29423248196707164,0.2182039900821664,0.15303095810317302,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,2.1657651613669446
4,2023-01-24,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.5530097315396674,6.259934085874841,2023-01-31 00:00:00+01:00,15081.169921875,15136.2197265625,14993.58984375,15128.26953125,57047200.0,0.0,0.0,0.014473642019119382,-0.14373822886000198,-0.030270381863140017,0.308706123986191,0.23267763210128578,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,2.2838281640987548
0,2023-01-24,DAX,1 day,-3.3212652715215762,-0.5528467048651731,0.05543222958364069,0.7175342639578197,2.719772003602724,2023-01-25 00:00:00+01:00,15095.7197265625,15114.41015625,14969.650390625,15081.6396484375,53589900.0,0.0,0.0,-0.07602849188490524,-0.14120152386389861,0.31930799213277794,1.0751339938167348,-0.6619242476347154,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,1.0687030696362574
1,2023-01-24,DAX,2 day,-4.087894963565497,-0.8411690830140373,0.077741433828038,0.9760606891150214,3.5704923267932855,2023-01-26 00:00:00+01:00,15146.2900390625,15151.5400390625,15068.7197265625,15132.849609375,62001200.0,0.0,0.0,0.33897650584933103,0.2629480139644258,0.19777498198543242,0.658284497982109,1.4141104996660658,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,1.5527693226037615
2,2023-01-24,DAX,5 day,-5.259160853138978,-0.926504351003743,0.1355654634089376,1.194919287270979,4.628696965151875,2023-01-29 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-24,DAX,6 day,-6.282628800683585,-1.0556477283270471,0.17866593171165235,1.4269866936728715,5.367396415217598,2023-01-30 00:00:00+01:00,15070.2998046875,15161.0703125,14988.98046875,15126.080078125,54664400.0,0.0,0.0,-0.15821187087912136,-0.0447440238822594,0.29423248196707164,0.2182039900821664,0.15303095810317302,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,2.1606962743857925
4,2023-01-24,DAX,7 day,-6.735741964137194,-1.0947540177613124,0.3006949985365104,1.5182407631244121,6.259934085874841,2023-01-31 00:00:00+01:00,15081.169921875,15136.2197265625,14993.58984375,15128.26953125,57047200.0,0.0,0.0,0.014473642019119382,-0.14373822886000198,-0.030270381863140017,0.308706123986191,0.23267763210128578,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,2.2425025494608555
0,2023-01-25,DAX,1 day,-3.3212652715215762,-0.551382771440112,0.06096872514413931,0.7208725693882645,2.719772003602724,2023-01-26 00:00:00+01:00,15146.2900390625,15151.5400390625,15068.7197265625,15132.849609375,62001200.0,0.0,0.0,0.33897650584933103,0.2629480139644258,0.19777498198543242,0.658284497982109,1.4141104996660658,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,1.216187314875595
1,2023-01-25,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.0723551404992584,0.9874199247088988,3.5704923267932855,2023-01-27 00:00:00+01:00,15115.75,15186.490234375,15077.6201171875,15150.0302734375,55135800.0,0.0,0.0,0.11346784699686197,0.452444352846193,0.37641586096128776,0.3112428289822944,0.7717523449789709,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,1.3293668739413262
2,2023-01-25,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.16179836530589853,1.2242848193747768,4.628696965151875,2023-01-30 00:00:00+01:00,15070.2998046875,15161.0703125,14988.98046875,15126.080078125,54664400.0,0.0,0.0,-0.15821187087912136,-0.0447440238822594,0.29423248196707164,0.2182039900821664,0.15303095810317302,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,1.8853727868776053
3,2023-01-25,DAX,6 day,-6.282628800683585,-1.044070446622447,0.1860695241679977,1.4408152518611494,5.367396415217598,2023-01-31 00:00:00+01:00,15081.169921875,15136.2197265625,14993.58984375,15128.26953125,57047200.0,0.0,0.0,0.014473642019119382,-0.14373822886000198,-0.030270381863140017,0.308706123986191,0.23267763210128578,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,1.996539992185736
4,2023-01-25,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.573728977838229,6.259934085874841,2023-02-01 00:00:00+01:00,15125.1201171875,15222.33984375,15107.830078125,15180.740234375,57095200.0,0.0,0.0,0.34623866599066133,0.3607123080097807,0.20250043713065935,0.3159682841275213,0.6549447899768523,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,2.0025203182433495
0,2023-01-25,DAX,1 day,-3.3212652715215762,-0.5496401384299521,0.057215117886944,0.715600117012638,2.719772003602724,2023-01-26 00:00:00+01:00,15146.2900390625,15151.5400390625,15068.7197265625,15132.849609375,62001200.0,0.0,0.0,0.33897650584933103,0.2629480139644258,0.19777498198543242,0.658284497982109,1.4141104996660658,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,1.2164333794398972
1,2023-01-25,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-01-27 00:00:00+01:00,15115.75,15186.490234375,15077.6201171875,15150.0302734375,55135800.0,0.0,0.0,0.11346784699686197,0.452444352846193,0.37641586096128776,0.3112428289822944,0.7717523449789709,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,1.3197591891074585
2,2023-01-25,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-01-30 00:00:00+01:00,15070.2998046875,15161.0703125,14988.98046875,15126.080078125,54664400.0,0.0,0.0,-0.15821187087912136,-0.0447440238822594,0.29423248196707164,0.2182039900821664,0.15303095810317302,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,1.8554930923132666
3,2023-01-25,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-01-31 00:00:00+01:00,15081.169921875,15136.2197265625,14993.58984375,15128.26953125,57047200.0,0.0,0.0,0.014473642019119382,-0.14373822886000198,-0.030270381863140017,0.308706123986191,0.23267763210128578,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,1.993079648468704
4,2023-01-25,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.5530097315396674,6.259934085874841,2023-02-01 00:00:00+01:00,15125.1201171875,15222.33984375,15107.830078125,15180.740234375,57095200.0,0.0,0.0,0.34623866599066133,0.3607123080097807,0.20250043713065935,0.3159682841275213,0.6549447899768523,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,1.9921606950940685
0,2023-01-25,DAX,1 day,-3.3212652715215762,-0.5528467048651731,0.05543222958364069,0.7175342639578197,2.719772003602724,2023-01-26 00:00:00+01:00,15146.2900390625,15151.5400390625,15068.7197265625,15132.849609375,62001200.0,0.0,0.0,0.33897650584933103,0.2629480139644258,0.19777498198543242,0.658284497982109,1.4141104996660658,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,1.2207866244334018
1,2023-01-25,DAX,2 day,-4.087894963565497,-0.8411690830140373,0.077741433828038,0.9760606891150214,3.5704923267932855,2023-01-27 00:00:00+01:00,15115.75,15186.490234375,15077.6201171875,15150.0302734375,55135800.0,0.0,0.0,0.11346784699686197,0.452444352846193,0.37641586096128776,0.3112428289822944,0.7717523449789709,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,1.3272606637512925
2,2023-01-25,DAX,5 day,-5.259160853138978,-0.926504351003743,0.1355654634089376,1.194919287270979,4.628696965151875,2023-01-30 00:00:00+01:00,15070.2998046875,15161.0703125,14988.98046875,15126.080078125,54664400.0,0.0,0.0,-0.15821187087912136,-0.0447440238822594,0.29423248196707164,0.2182039900821664,0.15303095810317302,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,1.8488820443399627
3,2023-01-25,DAX,6 day,-6.282628800683585,-1.0556477283270471,0.17866593171165235,1.4269866936728715,5.367396415217598,2023-01-31 00:00:00+01:00,15081.169921875,15136.2197265625,14993.58984375,15128.26953125,57047200.0,0.0,0.0,0.014473642019119382,-0.14373822886000198,-0.030270381863140017,0.308706123986191,0.23267763210128578,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,1.9880107614875517
4,2023-01-25,DAX,7 day,-6.735741964137194,-1.0947540177613124,0.3006949985365104,1.5182407631244121,6.259934085874841,2023-02-01 00:00:00+01:00,15125.1201171875,15222.33984375,15107.830078125,15180.740234375,57095200.0,0.0,0.0,0.34623866599066133,0.3607123080097807,0.20250043713065935,0.3159682841275213,0.6549447899768523,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,2.0018248603976154
0,2023-01-26,DAX,1 day,-3.3212652715215762,-0.551382771440112,0.06096872514413931,0.7208725693882645,2.719772003602724,2023-01-27 00:00:00+01:00,15115.75,15186.490234375,15077.6201171875,15150.0302734375,55135800.0,0.0,0.0,0.11346784699686197,0.452444352846193,0.37641586096128776,0.3112428289822944,0.7717523449789709,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,0.9906786560231261
1,2023-01-26,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.0723551404992584,0.9874199247088988,3.5704923267932855,2023-01-28 00:00:00+01:00,,,,,,,,,,,,,,,,,,
2,2023-01-26,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.16179836530589853,1.2242848193747768,4.628696965151875,2023-01-31 00:00:00+01:00,15081.169921875,15136.2197265625,14993.58984375,15128.26953125,57047200.0,0.0,0.0,0.014473642019119382,-0.14373822886000198,-0.030270381863140017,0.308706123986191,0.23267763210128578,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,15093.1103515625,1.7126872739793646
3,2023-01-26,DAX,6 day,-6.282628800683585,-1.044070446622447,0.1860695241679977,1.4408152518611494,5.367396415217598,2023-02-01 00:00:00+01:00,15125.1201171875,15222.33984375,15107.830078125,15180.740234375,57095200.0,0.0,0.0,0.34623866599066133,0.3607123080097807,0.20250043713065935,0.3159682841275213,0.6549447899768523,15128.26953125,15126.080078125,15150.0302734375,15132.849609375,15081.6396484375,1.9851132518595214
